User ID,Order ID,Order Status,Merchant,subtotal,tax,fees,promotion,order datetime,delivery datetime,Cancellation reason,NPS,Commission Rate,Is Split Order,Is Manual Reload,Delivery Attempts,Num Items
8Y1O4,5B4M8MQ7,Cancelled by Merchant,Aura & Ash,9.35,0.54,3.39,5.0,2023-01-02 12:55:00,2023-01-02 13:05:08.275381800,Fulfillment Failure,9,0.2,False,False,1,1
IMJYJ,7HLLU1FJ,Successful,The Willow Snug,22.6,1.3,8.38,5.0,2023-01-02 12:56:00,2023-01-02 13:07:12.321150816,,5,0.2,False,False,1,2
ND3Y9,D52QAY8F,Cancelled by Merchant,Noodle Theory,61.55,3.54,12.22,5.0,2023-01-02 13:14:00,2023-01-02 13:27:23.958733620,Merchant Not Accepting Orders,7,0.17,False,False,1,7
UW165,Q3Q5PCNI,Successful,Salt & Spectacle,60.58,3.48,11.08,5.0,2023-01-02 13:20:00,2023-01-02 13:33:21.451555260,,10,0.2,False,False,1,6
2PN4U,GKMF4JVO,Successful,Crust,7.66,0.44,6.14,5.0,2023-01-02 13:31:00,2023-01-02 13:40:58.261048026,,10,0.2,False,False,1,1
IKZOI,UBPN2LEB,Successful,Noodle Theory,52.88,3.04,9.92,5.0,2023-01-02 13:41:00,2023-01-02 14:55:58.383381792,,7,0.17,False,False,1,4
6D2KJ,Q6WA62MC,Successful,Brine,26.41,1.52,5.95,5.0,2023-01-02 13:43:00,2023-01-02 14:27:18.308109768,,6,0.2,False,False,1,3
AC4JR,5S34CGSP,Successful,Obsidian Kitchen,51.24,2.95,10.68,5.0,2023-01-02 13:46:00,2023-01-02 14:15:27.179637912,,8,0.17,False,False,1,6
LA753,FCDV3U48,Successful,Crust,12.1,0.7,6.81,5.0,2023-01-02 14:08:00,2023-01-02 14:27:51.013574328,,7,0.2,False,False,1,1
9PBTY,CRJH42F3,Successful,Brine,19.96,1.15,4.98,5.0,2023-01-02 14:15:00,2023-01-02 14:34:52.167685566,,8,0.12,False,True,1,1
2GZAU,SKSVYJ9B,Successful,Fork in the Road,9.38,0.54,3.4,5.0,2023-01-02 14:40:00,2023-01-02 15:11:51.010298898,,8,0.2,True,False,1,1
RZCV3,TINM5DAD,Successful,The Copper Kettle,20.75,1.19,5.1,5.0,2023-01-02 15:24:00,2023-01-02 15:41:33.341367593,,10,0.12,False,False,1,1
JEGXE,IMQ5GLHC,Successful,The Tipsy Artichoke,45.85,2.64,11.87,5.0,2023-01-02 15:43:00,2023-01-02 15:53:53.668318284,,8,0.17,False,False,1,3
NZ6D8,8H6MUHJ2,Cancelled by Merchant,Fork in the Road,11.8,0.68,3.76,5.0,2023-01-02 15:50:00,2023-01-02 16:37:32.500867434,Weather Downtime,6,0.2,True,False,1,2
XI5N6,U48FJKDR,Successful,Obsidian Kitchen,45.61,2.62,9.83,5.0,2023-01-02 15:51:00,2023-01-02 16:12:55.482091608,,9,0.17,False,False,1,5
6MM1Z,B0PYNDW3,Successful,Flux,22.21,1.28,6.32,5.0,2023-01-02 15:58:00,2023-01-02 16:32:00.334407540,,7,0.12,True,False,1,2
8BYTE,9JM1V870,Successful,Hearthstone House,36.47,2.1,7.46,5.0,2023-01-02 15:58:00,2023-01-02 16:38:41.600654412,,8,0.17,True,False,1,3
XLAXH,VMEAGWP8,Successful,The Tipsy Artichoke,59.68,3.43,13.94,5.0,2023-01-02 16:01:00,2023-01-02 16:08:00.000000000,,8,0.17,False,False,1,5
GK9JQ,RVXJVXGL,Successful,Salt & Spectacle,48.74,2.8,9.3,5.0,2023-01-02 16:06:00,2023-01-02 16:16:40.569948534,,9,0.2,False,False,1,3
8LX6D,7K19EVQB,Cancelled by Merchant,The Copper Kettle,20.74,1.19,5.1,5.0,2023-01-02 16:28:00,2023-01-02 16:42:51.300566910,Service Downtime,8,0.12,False,False,1,1
2W9ZL,IBGWNZE9,Successful,Hearthstone House,46.92,2.7,12.03,5.0,2023-01-02 16:30:00,2023-01-02 16:51:07.516321565,,9,0.17,False,True,1,5
X43IR,KFXHN5A5,Successful,The Copper Kettle,19.15,1.1,4.86,5.0,2023-01-02 16:44:00,2023-01-02 17:10:00.269508318,,8,0.12,False,False,1,1
3JBRR,UNB9LBUZ,Successful,Marrow,17.91,1.03,4.68,5.0,2023-01-02 16:45:00,2023-01-02 17:08:53.997836142,,4,0.2,False,False,1,1
S7O4Y,7456BFYW,Successful,The Copper Kettle,16.96,0.98,4.53,5.0,2023-01-02 16:55:00,2023-01-02 17:26:23.231176404,,7,0.12,False,False,1,1
8NBIQ,44E2PB9U,Successful,The Tipsy Artichoke,61.94,3.56,14.28,5.0,2023-01-02 17:09:00,2023-01-02 17:31:18.159816564,,9,0.17,False,False,1,6
R97Y2,7DMRQ7KV,Successful,Salt & Spectacle,65.82,3.78,11.86,5.0,2023-01-02 17:09:00,2023-01-02 17:31:09.951008616,,7,0.2,False,False,1,6
DHF02,L8XC10PV,Successful,The Tipsy Artichoke,66.59,3.83,14.98,5.0,2023-01-02 17:15:00,2023-01-02 17:29:19.156625868,,9,0.17,False,False,1,6
BA3VO,46KIHOKM,Cancelled by Merchant,Sage & Stone,10.48,0.6,6.56,5.0,2023-01-02 17:41:00,2023-01-02 18:00:15.433803000,Fulfillment Failure,8,0.2,False,False,1,1
U6PY0,GOK20PT5,Successful,The Gilded Root,71.16,4.09,13.66,5.0,2023-01-02 17:43:00,2023-01-02 18:11:47.209669980,,7,0.2,False,False,1,6
UAZUN,4YQXJTVI,Successful,Marrow,17.29,0.99,4.58,5.0,2023-01-02 17:56:00,2023-01-02 18:35:55.164562896,,3,0.2,False,False,1,1
4ECI9,G52NB6KL,Successful,Crust,12.57,0.72,6.88,5.0,2023-01-02 17:57:00,2023-01-02 18:05:30.667347270,,9,0.2,False,False,1,2
9OWGM,VHL0AHGP,Successful,Brine,23.64,1.36,5.54,5.0,2023-01-02 18:01:00,2023-01-02 18:24:21.667843848,,8,0.2,False,False,1,1
YPE4C,9X6GTX9G,Successful,Brine,20.16,1.16,3.02,0.0,2023-01-02 18:01:00,2023-01-02 18:08:13.178550408,,8,0.2,False,False,1,3
CBPLJ,CYBILHF9,Successful,Crust,10.45,0.6,6.56,5.0,2023-01-02 18:01:00,2023-01-02 18:11:43.992169668,,8,0.2,False,False,1,2
L3DVY,7JBX9K7M,Successful,Kindle & Cane,24.15,1.39,5.61,5.0,2023-01-02 18:09:00,2023-01-02 18:31:17.004258420,,7,0.17,False,False,1,3
TZK3N,IDVJPS1F,Successful,Crust,11.32,0.65,6.69,5.0,2023-01-02 18:11:00,2023-01-02 18:21:48.893487450,,8,0.2,False,False,1,1
76VIL,VU2FFOWO,Successful,Kindle & Cane,21.05,1.21,5.15,5.0,2023-01-02 18:12:00,2023-01-02 18:28:40.228433922,,8,0.17,False,False,1,1
1OV5V,TY2L6V8K,Successful,Aura & Ash,9.1,0.52,1.36,1.82,2023-01-02 18:13:00,2023-01-02 18:23:22.480959516,,7,0.2,False,False,1,1
CDZN1,222GTLVU,Successful,Marrow,16.3,0.94,4.43,5.0,2023-01-02 18:16:00,2023-01-02 18:49:17.095454010,,5,0.2,False,False,1,1
ZYZSI,O6WRXYL8,Successful,Fork in the Road,30.65,1.76,6.59,5.0,2023-01-02 18:17:00,2023-01-02 18:33:50.335487070,,7,0.17,False,False,1,4
LWVAP,UGKAZ1PA,Successful,The Copper Kettle,15.42,0.89,4.3,5.0,2023-01-02 18:18:00,2023-01-02 18:34:14.547121782,,7,0.12,False,False,1,1
UZA28,3HU5COKQ,Successful,Thistle & Thread,22.93,1.32,8.43,5.0,2023-01-02 18:18:00,2023-01-02 19:00:44.880618822,,6,0.2,False,True,2,1
DAX6K,GD3NYVFB,Successful,Aura & Ash,6.45,0.37,2.96,5.0,2023-01-02 18:22:00,2023-01-02 18:42:15.320187054,,7,0.2,False,False,1,1
L9GVB,MRRRIS9E,Successful,The Copper Kettle,21.23,1.22,5.17,5.0,2023-01-02 18:29:00,2023-01-02 18:50:02.957078634,,8,0.12,False,False,1,2
887LG,5Z96P1BY,Successful,Crust,9.45,0.54,6.41,0.0,2023-01-02 18:33:00,2023-01-02 19:01:37.775989482,,6,0.2,False,False,1,1
RPJ1E,59BA0T9F,Successful,The Tipsy Artichoke,50.17,2.88,12.52,5.0,2023-01-02 18:43:00,2023-01-02 19:13:08.444716326,,8,0.17,False,False,1,4
BS6TO,YQ9GNTDW,Cancelled by Merchant,Aura & Ash,9.45,0.54,3.41,5.0,2023-01-02 18:45:00,2023-01-02 18:55:13.555518312,Weather Downtime,7,0.2,False,False,1,1
OQW5D,MSSEWKN8,Successful,Marrow,8.47,0.49,3.26,5.0,2023-01-02 18:45:00,2023-01-02 19:20:39.417008076,,5,0.2,False,False,1,1
7FA6A,1JIP23RB,Successful,Aura & Ash,9.12,0.52,3.36,5.0,2023-01-02 18:46:00,2023-01-02 19:06:25.435191534,,7,0.2,False,False,1,1
LZN9U,T4C2N61M,Successful,Aura & Ash,8.26,0.47,3.23,5.0,2023-01-02 18:46:00,2023-01-02 19:17:41.364183120,,7,0.2,False,False,1,1
MX4YQ,KEIHQJ90,Successful,Obsidian Kitchen,45.59,2.62,9.83,5.0,2023-01-02 18:47:00,2023-01-02 18:55:38.490994032,,10,0.17,False,False,1,3
TSW5E,7SN6A7YL,Successful,The Willow Snug,32.48,1.87,9.86,5.0,2023-01-02 18:54:00,2023-01-02 19:11:27.852500538,,6,0.2,False,False,1,2
8TRE9,P709R281,Cancelled by Merchant,The Willow Snug,14.44,0.83,7.16,5.0,2023-01-02 19:00:00,2023-01-02 19:22:21.118026900,Fulfillment Failure,7,0.2,False,False,1,2
KUUOY,HUO63WED,Successful,Sage & Stone,10.79,0.62,6.61,5.0,2023-01-02 19:01:00,2023-01-02 19:34:09.621422568,,8,0.2,False,False,1,1
8989G,9RRDMKUN,Successful,Brine,16.82,0.97,4.51,5.0,2023-01-02 19:04:00,2023-01-02 19:18:14.821596696,,6,0.2,False,True,1,2
AHM9U,68SLI2ZK,Successful,The Copper Kettle,16.35,0.94,4.44,5.0,2023-01-02 19:06:00,2023-01-02 19:22:06.422869056,,7,0.12,False,False,1,1
9YW3D,8ST2JGM0,Successful,Marrow,14.61,0.84,4.18,5.0,2023-01-02 19:10:00,2023-01-02 19:27:31.310260596,,5,0.2,False,False,1,1
PQGA6,11NH94AL,Successful,The Gilded Root,67.41,3.88,13.1,5.0,2023-01-02 19:14:00,2023-01-02 19:50:30.439615961,,6,0.2,False,False,1,7
6C4X5,BZJ6YXJO,Successful,Kindle & Cane,24.82,1.43,5.71,5.0,2023-01-02 19:15:00,2023-01-02 19:38:03.721657404,,8,0.17,False,False,1,1
UVB99,KWSTVS9Q,Successful,Crust,8.76,0.5,6.3,5.0,2023-01-02 19:16:00,2023-01-02 19:28:31.793448918,,9,0.2,False,False,1,1
PYBUX,U0LQ1EVU,Cancelled by Merchant,Salt & Spectacle,65.03,3.74,11.74,5.0,2023-01-02 19:17:00,2023-01-02 19:26:45.171358068,Item Out of Stock,10,0.2,False,False,1,5
50CEH,QHTXP0SH,Cancelled by Merchant,Kindle & Cane,15.86,0.91,4.37,5.0,2023-01-02 19:20:00,2023-01-02 19:44:11.599728582,Weather Downtime,9,0.17,False,False,1,2
CU47S,DU1NPE6E,Successful,Noodle Theory,50.59,2.91,9.58,5.0,2023-01-02 19:27:00,2023-01-02 19:58:48.746593098,,7,0.17,False,False,1,5
IKQWJ,WANTVR4F,Successful,The Gilded Root,62.47,3.59,12.36,5.0,2023-01-02 19:31:00,2023-01-02 19:48:42.061974672,,8,0.2,False,False,1,7
PFY4Q,URAEG9QO,Successful,Crust,8.0,0.46,6.19,5.0,2023-01-02 19:36:00,2023-01-02 19:59:16.140909275,,7,0.2,False,False,1,1
QJD7B,TQCH9IX0,Successful,Fork in the Road,46.87,2.7,9.02,5.0,2023-01-02 19:42:00,2023-01-02 20:04:38.351908104,,10,0.2,True,False,1,5
VI673,6XBMVYBZ,Successful,Crust,10.05,0.58,6.5,5.0,2023-01-02 19:57:00,2023-01-02 20:27:25.000367448,,7,0.2,False,False,1,1
H07JR,0IFT14OY,Successful,Marrow,20.15,1.16,5.01,4.03,2023-01-02 20:00:00,2023-01-02 20:37:40.263108144,,5,0.2,False,False,1,3
IXZAR,EN7H7903,Cancelled by Merchant,Kindle & Cane,15.69,0.9,4.34,5.0,2023-01-02 20:00:00,2023-01-02 20:13:52.885275312,Merchant Not Accepting Orders,9,0.17,False,False,1,1
38P6F,OVD38R3Y,Successful,Crust,14.47,0.83,7.16,5.0,2023-01-02 20:03:00,2023-01-02 20:14:14.124371166,,10,0.2,False,False,1,2
PNF3V,49KQFCQ7,Successful,Crust,8.31,0.48,6.24,5.0,2023-01-02 20:13:00,2023-01-02 20:58:02.538975168,,5,0.2,False,False,1,1
GEQE5,95RNPLQM,Successful,Marrow,23.81,1.37,5.56,5.0,2023-01-02 20:39:00,2023-01-02 20:58:04.677726012,,6,0.2,False,False,1,2
WI6FQ,LMAEFCWY,Successful,The Willow Snug,22.38,1.29,8.35,5.0,2023-01-02 20:43:00,2023-01-02 20:53:30.000000000,,7,0.2,False,False,1,3
IXLBO,JOBXZ804,Successful,Thistle & Thread,46.14,2.65,6.92,0.0,2023-01-02 20:52:00,2023-01-02 21:00:59.323772784,,9,0.17,False,True,1,4
DMJMB,VPPA9ROY,Successful,Marrow,21.85,1.26,5.27,5.0,2023-01-02 20:53:00,2023-01-02 21:03:30.000000000,,4,0.2,False,False,1,3
7AH2C,ZBF97CY0,Successful,The Tipsy Artichoke,45.75,2.63,11.85,5.0,2023-01-02 20:55:00,2023-01-02 21:25:17.085754806,,7,0.17,False,False,1,4
820PS,0DEZRH2D,Successful,Brine,10.14,0.58,6.51,0.0,2023-01-02 20:57:00,2023-01-02 21:37:53.046214524,,7,0.2,False,True,1,2
WG3HJ,LRLWP47L,Successful,Salt & Spectacle,64.06,3.68,11.6,5.0,2023-01-02 20:59:00,2023-01-02 21:17:37.973864568,,8,0.2,False,False,1,5
GVZPF,IU26Z0EE,Cancelled by Merchant,The Copper Kettle,17.77,1.02,4.66,5.0,2023-01-02 21:14:00,2023-01-02 21:21:22.525271400,Fulfillment Failure,9,0.12,False,False,1,2
75ITD,FQOD8ATE,Cancelled by Zipline,Hearthstone House,59.53,3.42,11.92,5.0,2023-01-02 21:16:00,2023-01-02 21:45:59.381483280,Merchant Not Accepting Orders,8,0.17,False,False,1,4
8I9AK,S3TCA674,Successful,Kindle & Cane,17.7,1.02,4.65,5.0,2023-01-02 21:18:00,2023-01-02 21:38:45.415235148,,9,0.17,False,False,1,2
USWET,XAI9IINE,Successful,The Tipsy Artichoke,56.93,3.27,13.53,5.0,2023-01-02 21:24:00,2023-01-02 21:54:25.926105360,,8,0.17,False,False,1,4
HRLIA,Q8TSAYYX,Cancelled by Zipline,Brine,20.42,1.17,5.05,5.0,2023-01-02 21:39:00,2023-01-02 22:01:05.233185672,Fulfillment Failure,7,0.2,False,False,1,2
811ID,VA6AR1AR,Successful,The Tipsy Artichoke,50.97,2.93,12.64,5.0,2023-01-02 21:41:00,2023-01-02 21:49:13.717899288,,10,0.17,False,False,1,4
7QCQ3,INUKJIU8,Successful,Marrow,12.67,0.73,3.89,5.0,2023-01-02 21:46:00,2023-01-02 22:20:20.164328184,,5,0.2,False,False,1,1
DXOQ8,S7IVSMMN,Successful,Crust,11.56,0.66,6.72,5.0,2023-01-02 21:48:00,2023-01-02 21:55:33.431582183,,8,0.2,False,False,1,2
J8YI3,GUW84RWX,Successful,Marrow,27.96,1.61,6.18,5.0,2023-01-02 21:56:00,2023-01-02 22:12:46.190114136,,4,0.2,False,False,1,1
Q3XLR,EGW63X5G,Cancelled by Merchant,Fork in the Road,10.28,0.59,6.53,5.0,2023-01-03 08:01:00,2023-01-03 08:28:33.906921066,Merchant Not Accepting Orders,7,0.12,True,False,1,1
R1930,R5UWKYK2,Successful,Fork in the Road,26.32,1.51,5.94,5.0,2023-01-03 08:04:00,2023-01-03 08:30:53.714540196,,9,0.17,True,False,1,1
SGUR4,UIDCE74A,Successful,Thistle & Thread,20.83,1.2,8.11,5.0,2023-01-03 08:07:00,2023-01-03 08:17:15.485832936,,10,0.12,False,False,1,2
9N04F,J2DBJ5G9,Successful,Brine,12.29,0.71,6.83,5.0,2023-01-03 08:14:00,2023-01-03 08:23:18.072700926,,8,0.12,False,True,1,1
NZ6D8,PI67OCG0,Cancelled by Merchant,Salt & Spectacle,69.07,3.97,12.35,0.0,2023-01-03 08:16:00,2023-01-03 08:32:39.794521116,Service Downtime,8,0.2,False,False,1,5
3ZKWD,XR6VNK10,Successful,Aura & Ash,11.82,0.68,3.76,5.0,2023-01-03 08:30:00,2023-01-03 09:14:46.364538258,,5,0.2,False,False,1,2
A7HN9,3E3RK0CY,Cancelled by Merchant,Zest,10.89,0.63,6.62,5.0,2023-01-03 08:33:00,2023-01-03 08:54:46.064010888,Service Downtime,8,0.12,False,False,1,1
TKA09,AH6UZ87S,Successful,Vellum,34.05,1.96,7.1,5.0,2023-01-03 08:43:00,2023-01-03 09:36:19.347430128,,6,0.17,False,False,1,3
QAYII,ZU4KNL87,Successful,Zest,10.24,0.59,6.53,5.0,2023-01-03 08:48:00,2023-01-03 09:03:08.746335468,,9,0.12,False,False,1,1
K8FWR,5LABEUL5,Successful,Zest,8.09,0.47,6.2,5.0,2023-01-03 08:53:00,2023-01-03 09:18:34.540682514,,7,0.12,False,False,1,1
ARYEA,Q1RN103C,Cancelled by Zipline,Thistle & Thread,18.49,1.06,7.76,5.0,2023-01-03 08:56:00,2023-01-03 09:10:02.494732626,Service Downtime,10,0.12,False,False,1,1
22KX7,0L879W5D,Successful,Thistle & Thread,18.71,1.08,7.8,5.0,2023-01-03 08:59:00,2023-01-03 09:10:01.351517172,,10,0.12,False,False,1,1
XF50I,78HCKGOM,Cancelled by Merchant,Zest,10.59,0.61,6.58,5.0,2023-01-03 08:59:00,2023-01-03 09:09:13.127877786,Weather Downtime,8,0.12,False,False,1,1
RSOGG,NY992D3S,Successful,Aura & Ash,6.47,0.37,2.96,5.0,2023-01-03 09:03:00,2023-01-03 09:22:37.450388022,,10,0.2,False,False,1,1
ROWX4,T8SI6HKF,Successful,Obsidian Kitchen,60.62,3.49,12.08,5.0,2023-01-03 09:13:00,2023-01-03 09:44:25.101411576,,7,0.17,False,False,1,5
63DHT,24IVSRLZ,Successful,Thistle & Thread,11.95,0.69,6.78,5.0,2023-01-03 09:19:00,2023-01-03 09:32:58.007533656,,10,0.12,False,False,1,1
AOBLJ,TVFUIY13,Successful,Aura & Ash,10.82,0.62,3.61,5.0,2023-01-03 09:25:00,2023-01-03 09:58:28.251019140,,9,0.2,False,False,1,1
JFCLC,VSB4SZ46,Cancelled by Merchant,Zest,12.34,0.71,6.84,5.0,2023-01-03 09:34:00,2023-01-03 10:15:04.484167830,Item Out of Stock,7,0.12,False,False,1,1
RKZ40,KZC7C53D,Successful,Fork in the Road,35.37,2.03,7.3,5.0,2023-01-03 09:34:00,2023-01-03 09:59:22.617333192,,8,0.17,False,False,1,4
772IY,19XT9R1E,Successful,Kindle & Cane,16.42,0.94,4.45,5.0,2023-01-03 09:40:00,2023-01-03 09:59:21.831557778,,8,0.17,False,False,1,2
812HN,1DWMEJKE,Successful,The Tipsy Artichoke,61.86,3.56,14.27,5.0,2023-01-03 09:46:00,2023-01-03 09:57:45.657426036,,8,0.17,False,False,1,5
5A452,K5W8V1XT,Successful,Noodle Theory,62.75,3.61,11.4,5.0,2023-01-03 09:47:00,2023-01-03 10:34:19.049574126,,7,0.17,False,False,1,7
DHZG5,2VMBMP05,Successful,Salt & Spectacle,73.76,4.24,13.05,5.0,2023-01-03 09:53:00,2023-01-03 10:02:17.747208714,,9,0.2,False,False,1,8
FC1XX,CX1GZDCZ,Cancelled by Merchant,Noodle Theory,21.46,1.23,5.21,5.0,2023-01-03 10:22:00,2023-01-03 10:44:16.726983600,Merchant Not Accepting Orders,7,0.17,False,False,1,2
KK2AB,YTLVAEUU,Successful,Thistle & Thread,24.1,1.39,8.61,5.0,2023-01-03 10:45:00,2023-01-03 10:53:37.910411520,,8,0.12,False,False,1,1
38DAL,3YSZVNWR,Successful,Zest,9.13,0.52,6.36,5.0,2023-01-03 10:47:00,2023-01-03 10:56:41.519439588,,8,0.12,False,False,1,1
WKHE9,BBI0TVIB,Successful,The Copper Kettle,16.59,0.95,4.48,5.0,2023-01-03 10:49:00,2023-01-03 11:04:56.862972624,,9,0.12,False,False,1,2
X3VPF,ZQKVMX43,Successful,Vellum,35.19,2.02,7.27,5.0,2023-01-03 11:09:00,2023-01-03 11:32:22.956515574,,8,0.17,False,False,1,3
VFX2Z,OFZEE488,Successful,The Gilded Root,64.66,3.72,12.69,5.0,2023-01-03 11:14:00,2023-01-03 11:54:46.014740226,,6,0.2,False,False,1,6
7JBMJ,CNWH0GRF,Successful,Vellum,26.19,1.51,5.92,5.0,2023-01-03 11:18:00,2023-01-03 11:34:28.670011626,,10,0.17,False,False,1,2
E4PA8,4IXQWOUY,Successful,The Copper Kettle,15.15,0.87,4.26,5.0,2023-01-03 11:30:00,2023-01-03 11:43:20.772174858,,9,0.12,False,False,1,1
BHLF8,5EQO97IX,Successful,Thistle & Thread,20.49,1.18,8.06,5.0,2023-01-03 11:32:00,2023-01-03 11:43:04.676632278,,9,0.12,False,False,1,2
D5GLQ,LOTYQU6K,Successful,Vellum,30.26,1.74,6.53,5.0,2023-01-03 11:34:00,2023-01-03 11:57:20.176854360,,7,0.17,False,False,1,3
NFCQM,YDRRDN20,Successful,Obsidian Kitchen,57.57,3.31,11.63,5.0,2023-01-03 11:43:00,2023-01-03 12:05:53.422824366,,7,0.17,False,False,1,6
MBAAX,O4ICOZKI,Successful,Obsidian Kitchen,64.74,3.72,12.7,5.0,2023-01-03 11:58:00,2023-01-03 12:15:58.256821554,,6,0.17,False,False,1,6
R75RM,C79QY2VL,Successful,The Gilded Root,66.32,3.81,12.94,5.0,2023-01-03 12:07:00,2023-01-03 12:35:40.966969338,,8,0.2,False,False,1,7
IYZVN,CEZH82MW,Cancelled by Merchant,The Tipsy Artichoke,55.09,3.17,13.25,5.0,2023-01-03 12:24:00,2023-01-03 13:00:37.688847912,Weather Downtime,7,0.17,False,False,2,4
TANA6,YUFXH61F,Cancelled by Zipline,Obsidian Kitchen,44.05,2.53,9.6,5.0,2023-01-03 12:25:00,2023-01-03 12:52:20.354794026,Item Out of Stock,8,0.17,False,False,1,4
3VCPE,HOHANK41,Successful,The Copper Kettle,17.1,0.98,4.55,5.0,2023-01-03 12:33:00,2023-01-03 12:41:06.241619256,,10,0.12,False,False,1,2
87Q19,Y8XLTNVV,Successful,Brine,17.61,1.01,4.63,5.0,2023-01-03 12:38:00,2023-01-03 13:03:37.832872470,,7,0.2,False,False,1,2
AQ15O,52ZU10IZ,Successful,Flux,19.52,1.12,5.92,5.0,2023-01-03 12:38:00,2023-01-03 13:10:48.410719350,,7,0.12,False,False,1,1
DJM5G,Y7BJ5IKM,Successful,Vellum,26.91,1.55,6.03,5.0,2023-01-03 12:50:00,2023-01-03 13:00:54.939410652,,9,0.17,False,False,1,2
IJE2X,CRPG949O,Successful,Vellum,28.53,1.64,6.27,5.0,2023-01-03 12:53:00,2023-01-03 13:19:25.253566746,,7,0.17,False,False,1,3
DD0WP,ZEKF820X,Successful,Vellum,30.44,1.75,6.56,5.0,2023-01-03 13:04:00,2023-01-03 14:17:54.706769586,,3,0.17,False,False,1,2
P82QZ,3L68EV4E,Successful,The Gilded Root,47.93,2.76,10.18,5.0,2023-01-03 13:20:00,2023-01-03 13:51:23.712813384,,6,0.2,False,False,1,3
8MO76,RTOULRVM,Successful,Hearthstone House,58.54,3.37,11.77,5.0,2023-01-03 13:33:00,2023-01-03 13:47:36.988059678,,8,0.17,False,False,1,5
TEMPX,60IWHDNQ,Successful,Vellum,40.97,2.36,8.14,5.0,2023-01-03 13:57:00,2023-01-03 14:12:38.189491536,,8,0.17,False,False,1,4
KVBLP,A49XJYVA,Successful,Hearthstone House,19.33,1.11,4.89,5.0,2023-01-03 14:00:00,2023-01-03 14:17:33.562927722,,9,0.12,True,False,1,1
0USWB,CSB57VVJ,Successful,Kindle & Cane,17.27,0.99,4.58,5.0,2023-01-03 14:04:00,2023-01-03 14:11:28.431033504,,10,0.17,False,False,1,2
5VYFR,Q711MECN,Cancelled by Merchant,Salt & Spectacle,58.37,3.36,10.75,5.0,2023-01-03 14:05:00,2023-01-03 14:12:18.179454528,Item Out of Stock,9,0.2,False,False,1,5
X6X6S,D8IQWFJR,Successful,Kindle & Cane,16.82,0.97,4.51,5.0,2023-01-03 14:08:00,2023-01-03 14:26:49.550244936,,8,0.17,False,False,1,2
VROCV,8SJFZYPE,Successful,The Copper Kettle,19.41,1.12,4.9,5.0,2023-01-03 14:18:00,2023-01-03 14:34:02.915529690,,9,0.12,False,False,1,1
UHIWZ,0PMQF6BR,Cancelled by Zipline,Flux,17.29,0.99,5.58,5.0,2023-01-03 14:24:00,2023-01-03 14:46:54.523719660,Item Out of Stock,9,0.12,False,False,1,2
Z1OA3,OK3FPT55,Successful,Vellum,23.58,1.36,5.53,5.0,2023-01-03 14:56:00,2023-01-03 15:10:16.713011628,,8,0.17,False,False,1,1
502UP,HNURGS5W,Successful,Hearthstone House,45.34,2.61,9.79,5.0,2023-01-03 15:39:00,2023-01-03 15:56:08.266688802,,10,0.17,False,False,1,4
LOIKI,KLHGXV83,Cancelled by Merchant,The Copper Kettle,17.36,1.0,4.59,5.0,2023-01-03 15:44:00,2023-01-03 16:10:27.062612772,Weather Downtime,7,0.12,False,False,1,2
7FR91,QCYU1YM4,Successful,Fork in the Road,23.75,1.37,5.55,0.0,2023-01-03 15:52:00,2023-01-03 15:59:00.000000000,,9,0.17,False,False,1,1
UU8F8,184UVM6N,Cancelled by Merchant,Obsidian Kitchen,69.07,3.97,13.35,5.0,2023-01-03 16:02:00,2023-01-03 16:12:24.005661066,Service Downtime,9,0.17,False,False,1,5
CGQLL,KNTYIE9C,Successful,Noodle Theory,59.75,3.44,10.95,5.0,2023-01-03 16:13:00,2023-01-03 16:31:59.161562406,,7,0.17,False,False,1,4
7FR91,D49FL76C,Successful,Salt & Spectacle,65.36,3.76,11.79,13.07,2023-01-03 16:25:00,2023-01-03 16:40:11.444598822,,8,0.2,True,False,1,7
L3GYW,JU8SMSSF,Successful,The Tipsy Artichoke,40.06,2.3,11.0,5.0,2023-01-03 16:27:00,2023-01-03 16:35:05.765941836,,8,0.17,False,False,1,5
XAJI0,4WFUGEG1,Successful,Flux,18.82,1.08,5.81,5.0,2023-01-03 16:46:00,2023-01-03 16:56:26.440988604,,10,0.12,False,False,1,1
2JEYN,4MBBDXOT,Successful,Marrow,21.68,1.25,5.24,5.0,2023-01-03 16:48:00,2023-01-03 17:22:59.460889494,,4,0.2,False,False,3,3
XL39D,KCIR9F42,Successful,The Willow Snug,26.61,1.53,3.99,0.0,2023-01-03 16:53:00,2023-01-03 17:24:07.372287342,,6,0.2,False,False,1,3
5HSTS,P4G56889,Successful,Kindle & Cane,16.99,0.98,4.54,5.0,2023-01-03 16:57:00,2023-01-03 17:04:00.000000000,,9,0.17,False,False,1,1
9BXF4,9881UN1C,Successful,Obsidian Kitchen,40.85,2.35,9.12,5.0,2023-01-03 17:00:00,2023-01-03 17:14:41.597888436,,8,0.17,False,False,1,5
0I9G5,D3BMYU8T,Successful,Hearthstone House,57.1,3.28,11.55,5.0,2023-01-03 17:16:00,2023-01-03 17:31:18.935564718,,8,0.17,False,False,1,5
MHBYH,M9NPK2V0,Successful,The Tipsy Artichoke,47.59,2.74,12.13,5.0,2023-01-03 17:24:00,2023-01-03 17:34:25.026850992,,8,0.17,False,False,1,4
